"","475550850_475","475550850_550","475550850_850","550660850_550","550660850_660","550660850_850","725","GRVI","NDVI","NDRE","NDI","RTVI"
"W2-157",2100.5,3290,7137,3329,1687,7825,22759,0.234187122060626,0.550455157914322,0.0278543224353559,0.557167967930359,-0.171926680620266
"W2-158",4356,5718,7208,5496,3005,7889,29194,0.209958088272572,0.346999710005077,-0.0849552384190363,0.470693103828973,-62.7309953270283
"W2-159",3036,4628.5,7487,4667,2271,8353,27938,0.261492372501589,0.48183560179108,-0.0435243195441591,0.546293303541143,-40.3625619261479
"W2-160",4004,5238,7672,5241,2880.5,8697,28264.5,0.198926782408248,0.404629673417275,-0.0375930664737301,0.482714765928948,-34.7976449605764
"W2-161",3517,5101,7846,5030,2728,8600,28771,0.192880662138997,0.385745221994569,-0.0448982101024135,0.469980376498437,-40.8430270622738
"W2-162",2649,4151,7349,3982,1901,8116,24989,0.261319218246576,0.551024401159357,0.00372936641217311,0.585482267979494,-13.6457004953047
"W2-163",2439,3992.5,7397.5,4000,2009.5,8201,25323.5,0.239725551319749,0.524939551349701,0.000823886738538112,0.569836790975669,-14.7964463446717
"W2-164",2521,3732,7166,3815,2047,7913,23699,0.218730567577077,0.521914731744068,0.0173962379237913,0.545425166313556,-4.09974351364995
"W2-165",4288,5551,7209,5359,3156,8062,28323,0.129099703152435,0.267040861026005,-0.0873544795178808,0.398076869862153,-60.0923701971448
"W2-166",2426,4125.5,7365.5,4073.5,1948,8211,26016,0.27224967233219,0.54958823875537,-0.0180056874601885,0.58085385021953,-26.2736986296555
"W2-167",2963,4397,7744,4312,2271,8524,26336,0.236810788677828,0.485753337451819,-0.0148189057253097,0.556219100946129,-22.635326046106
"W2-168",3206,4817,7573,4733,2275,8236,28207,0.264440578617215,0.482425099940087,-0.0627036230414277,0.574953276833242,-51.2081965586289
"W2-169",2594,4627,8189,4497,1924,8867,29208,0.309180488087735,0.572848536900578,-0.0344393826410591,0.630665808610104,-39.1236155226894
"W2-170",3982,5342,7470,5064,2670,8012,28292,0.221352356306059,0.396437757749782,-0.0545704709908767,0.498809503091857,-44.7764802958287
"W2-171",3532.5,4936,7642,4838,2483.5,8481.5,27617.5,0.235040703826973,0.45097567028954,-0.0313449386715206,0.53417677913146,-32.4692416092211
"W2-172",3116,4790,7727,4747,2423,8456,28479,0.25607154202675,0.474422758617914,-0.0399076859912241,0.543736955039058,-39.4725843790045
"W2-173",4448,5999,7168,5701,3146,7934,29151,0.196003725522891,0.312086100092776,-0.0816667607657123,0.428073626839951,-59.9536011997992
"W2-174",3559,5542.5,8406,5414.5,2745,9387.5,31368,0.251154271605874,0.471986891051414,-0.0428761756143377,0.528593718635396,-45.2146767944934
"W2-175",4299,5831,7796,5526,3043,8509,30015,0.199193553210138,0.332979036788993,-0.0752207907082295,0.464611937518978,-57.869406988336
"W2-176",4137,5760,8120,5458,2912,8989,30456,0.216912871570533,0.411572453580309,-0.0426413908314309,0.494648630354665,-43.6252542937222
"W2-177",4117,5731.5,7907,5641.5,3157,8882,29632.5,0.204298462481254,0.390610544872108,-0.0421122710022628,0.455878968076938,-39.8934347122326
"W2-178",3451.5,5195,7600,5046.5,2504.5,8524,28979,0.25686112430981,0.458101299176138,-0.0465175822880541,0.529037120126898,-43.3456916203625
"W2-179",3573,5025.5,8012,4902.5,2631.5,8958.5,28908,0.218606436423929,0.457448331903704,-0.0220544749474514,0.509425783701731,-29.3569828561427
"W2-180",4217,6128,7981,5834,3048,8882,30823,0.225008729877442,0.404043133624674,-0.0589715151254755,0.483189438741954,-54.0975705895188
"W2-181",5331,7105,8272,6700,3956,9105,33929,0.171480203099453,0.288743857069314,-0.0966490733072006,0.419935609099434,-80.6991729585636
"W2-182",4513,6102,7647,5881,3263,8513,31045,0.201175995896529,0.353543824262705,-0.0818830685766921,0.47079260606862,-67.4017002407314
"W2-183",3248.5,4843,7288,4702.5,2473.5,8028.5,26583.5,0.224702152244603,0.449367289296097,-0.0255276744208208,0.506886124360954,-28.7896120808164
"W2-184",3561,5339,7702,5145,2728,8545,28741,0.218636362994991,0.425853254014304,-0.0389277171753319,0.486653697898182,-38.0335000430609
"W2-185",3222,4493,7557,4451,2387,8347,25774,0.211316011382578,0.475735473664759,0.00235599103755185,0.507867253631228,-12.651479190533
"W2-186",3539.5,5557.5,7307.5,5537,2666,8311.5,28996,0.26202116640185,0.420733397643473,-0.0544802822894932,0.496630906031654,-45.6312692006708
"W2-187",4378.5,6214.5,7734,6125.5,3294.5,8735,31034,0.215151105343666,0.354729785613852,-0.0691832438704799,0.445087660439709,-58.4643560875558
"W2-188",2031.5,3678.5,7171.5,3737,1654,8014.5,24578,0.299481508035891,0.598119009786739,-0.00117705323616712,0.609070779132387,-16.0658655772164
"W2-189",2668.5,3996.5,6909,4080.5,2020.5,7816.5,24598.5,0.240796730468755,0.509165950377731,-0.00823986709824621,0.52095012170426,-17.7893185849293
"W2-190",4379,6082,7779,5961,3296,8805,30627,0.207666799214408,0.361427713693545,-0.0484776169755874,0.416940244142225,-45.5413641021973
"W2-191",4881.5,6749,7915,6636.5,3721,8966,31885,0.195052609261753,0.319956739382274,-0.0688081818317536,0.395429055221441,-57.9683502766167
"W2-192",2551.5,4145,7286.5,4128.5,1945,8174.5,24876.5,0.269834680922845,0.549808246918922,0.0145459670670593,0.552662880599558,-5.83119916818429
"W2-193",2868,4624.5,7293,4609,2256,8284,26165,0.259013777409305,0.488709723684104,-0.0117322979614759,0.506127821832756,-20.5870218347572
"W2-194",3851,5439,7754,5278,2871,8606,28679,0.208435500814614,0.420118782958266,-0.0274684379029364,0.466000924578218,-32.1352903431662
"W2-195",3512,5295,7572,5103,2593,8268,26833,0.230519350978329,0.43237985588042,-0.0113320022877083,0.462135607854121,-19.9750581536084
"W2-196",4359,6117,8041,5842,3142,8852,30422,0.216950571138683,0.372927640714559,-0.0344319981525505,0.434288114611602,-36.9235589170291
"W2-197",4392.5,6143.5,8514,6116.5,3174.5,9376.5,32720,0.222292138042152,0.385405837876724,-0.0441295795871318,0.479456161868917,-44.6609835496355
"W2-198",4031,5751,8357,5718,2994,9252,30611,0.228524463985408,0.413225965602181,-0.0192949478848021,0.489495111701521,-28.058481773843
"W2-199",3078,4825,8639,4762,2393,9272,28746,0.248547810775395,0.519401730455729,0.0262799670547702,0.536952937868279,0.765715841139471
"W2-200",2912,4748.5,9278,4581,2135,10005,29067,0.26511858017741,0.570749365893205,0.0491916058306611,0.568024502338876,15.0986425875062
"W2-301",4144,5884,7205,5376,2735,7697,28608,0.222866158934369,0.338383405701509,-0.0834652325315193,0.461594636363839,-61.5667802855773
"W2-302",6431.5,8145.5,7720,6813,3764,7963,34271,0.205088968485043,0.223672266637121,-0.14899661469545,0.410963156883463,-115.541391869573
"W2-303",4673,6416,7364,6273,3370,8193,31016,0.214553702596245,0.300616533786387,-0.113427357377837,0.429682371264038,-83.8421544416315
"W2-304",3643,5272,7353,5113,2635,8059,28977,0.236955226841392,0.394291337475378,-0.0786965928506011,0.488746053623904,-61.0036846097491
"W2-305",4447,6292,7805,5603,2866,8255,32608,0.235394880674374,0.357712471059416,-0.120735216498392,0.505020269919316,-93.8117157352904
"W2-306",4335,5730,7532,5411,2878,8119,29919,0.230244983953037,0.360948356772044,-0.0825260045674074,0.491005323480005,-64.1121925537247
"W2-307",2872,4430.5,7072,4368,2197.5,7689,26713.5,0.262245845274579,0.471370852268243,-0.055716111624602,0.545040470718785,-43.5732273332026
"W2-308",5425,7635,8352,6590,3535,8912,34141,0.221756889633346,0.320267606570396,-0.0915059529986007,0.44022577079494,-77.4588928440743
"W2-309",4516,6492,8051,6124,3172,9022,31698,0.2378744282812,0.385500467529893,-0.0587403636602946,0.463878872951896,-52.2308665026143
"W2-310",4355.5,6239.5,7937.5,6153.5,3225,8927,31058.5,0.23008798805008,0.350638059490587,-0.0600241838613128,0.463835719536897,-52.8370773816943
"W2-311",4381,6396,7678.5,6052,3068,8438,32531.5,0.244913159582271,0.355644373456507,-0.100828190399749,0.48249831642074,-82.0517369518953
"W2-312",3015,4855,7632,4768,2300,8398,28727,0.271547459349558,0.492396425474857,-0.0505208698194564,0.552216712984616,-45.2497876444979
"W2-313",3505,5254,7973,4999,2534,8501,30181,0.244097035007874,0.453981457907135,-0.0689887758889027,0.54510721046437,-59.1556459063876
"W2-314",6284,8158,8477,6969.5,3570,9122.5,35536.5,0.237805537014036,0.323778553412028,-0.104951208043408,0.465710488652798,-91.1205911361829
"W2-315",3292,4349,7139,4276,2244,7678,24556,0.221248020846697,0.422671731376943,-0.0130894211094156,0.47808692522434,-17.2502243948055
"W2-316",3906.5,5462.5,7074,4992.5,2624,7519.5,26249,0.216523835440288,0.364918633695247,-0.0480294526664384,0.448048893213556,-38.353427436031
"W2-317",3589.5,4865,6962.5,4854,2539,7682.5,25422,0.222068931551987,0.36888212306955,-0.0386108847349519,0.429191251287473,-31.3983897525095
"W2-318",4369,5802.5,7045,5387,2987.5,7660,26318.5,0.193506465345425,0.29555636874083,-0.0604592521288523,0.39546667980935,-44.5053134529159
"W2-319",2662,4182,6654.5,4094.5,1974,7127,23796,0.241770847944913,0.451792022046809,-0.0308563176212521,0.511751039928371,-26.7476927803483
"W2-320",2727,3873.5,6894,3876,2012.5,7447.5,23405.5,0.233594856115323,0.496185044188608,-0.0158644631789554,0.539866218396017,-20.2588993107675
"W2-321",2483,3780,7016,3788,1882.5,7600.5,23635.5,0.244587956636093,0.517303317422056,-0.00763733031514372,0.541471191210057,-15.9962829524838
"W2-322",5247.5,7049,7766.5,6703,3805.5,8590,30887,0.191305975495957,0.280970716546894,-0.0666423720592519,0.375828792469813,-54.0985368553091
"W2-323",4484.5,6142,7452,6157,3358,8390,28068.5,0.206853563546474,0.315833239367177,-0.0360889777085966,0.371057876143734,-32.7128526552808
"W2-324",5117,6928.5,7805.5,6669,3774,8762,30799,0.194318608671923,0.299431193436499,-0.0640721016465332,0.395292713299706,-54.0614603312933
"W2-325",2834.5,4303,7360.5,4342.5,2116,8097.5,24719.5,0.256951090049967,0.502023025754887,-0.00089733760489691,0.524001709430975,-14.0708074394822
"W2-326",4312.5,6020,7349.5,5667,3054,7967,27995.5,0.212755876655551,0.337717674566251,-0.0481842663746049,0.419699753572023,-39.7155624001493
"W2-327",4598.5,6386.5,7466,6140,3451,8224.5,29928,0.196978834110106,0.31642232312766,-0.0771740948582434,0.435925387473435,-59.1956758748585
"W2-328",4121,5355,6995.5,5445,2989.5,7802.5,27014.5,0.209236819545777,0.312124541702633,-0.0690266220321478,0.423095997537243,-49.0131323033331
"W3-001",3159.5,5370,7390,5265,2355.5,8227.5,29054,0.300013529329602,0.479527076698374,-0.0674681216424905,0.548427303967631,-53.9465331058734
"W3-002",4107,5606,6722,5515,2922,7380,27008,0.220159686235552,0.322124936868973,-0.0774540415910054,0.425524762193403,-52.880251798885
"W3-003",5542.5,7048.5,7215,6661.5,3784,7716.5,32383,0.199175400793366,0.244358023542431,-0.142328929393423,0.409931332443057,-103.530578906238
"W3-004",5258,6702,6987,6183.5,3626.5,7484.5,30771,0.181400687944869,0.229949872589153,-0.132204851076925,0.388978001896423,-91.8812525610103
"W3-005",3644.5,5113,6719,4991,2597.5,7460.5,26184,0.223779252941777,0.355196932212349,-0.072974801239048,0.477048540128086,-49.9972495888653
"W3-006",2751,4465,7252,4384,2050,8014,26830,0.286259156310444,0.5190193343227,-0.0516346998615706,0.570054602606116,-42.8411529216261
"W3-007",5693,7257,7548,6650.5,3793,8115.5,33111.5,0.193250894201131,0.254656296251991,-0.125703729826571,0.421431334165779,-99.6989953807898
"W3-008",3242,4840,7339,4760,2334.5,8035.5,27739.5,0.266288634586162,0.462839276475224,-0.0604939658602745,0.537889732078242,-47.8625713196001
"W3-009",4157.5,5455,7438.5,5203,2836,7904,30788.5,0.211482650092262,0.336920855648566,-0.0983282480739905,0.477689252471988,-75.8789441325823
"W3-010",2788,4342,6866,4347,2195,7707,25347,0.246558523426772,0.475800746844819,-0.0387794401784845,0.531197869407527,-34.6897833051904
"W3-011",4094,5525,7300,5316,2829,8089,29720,0.215899705779522,0.366737996098127,-0.0879242624425148,0.490682527715826,-65.2945458169331
"W3-012",3362,4756.5,6963,4746,2564,7697.5,26192,0.208251632303042,0.396615485994017,-0.0480985600784498,0.475601122923975,-38.3677990361007
"W3-013",3473,5217,7454.5,5039.5,2622,8099.5,28227,0.229346820106471,0.413987134557826,-0.0520268309725382,0.499929900376527,-44.5902269415546
"W3-014",11890,14089,8759,8899,4509,7939,59786,0.211080846571649,0.126849321449203,-0.343369765207452,0.565657286965969,-385.650164004413
"W3-015",3958.5,5153,7185.5,5070.5,2750.5,7885,27231.5,0.208561486197798,0.379052666711028,-0.0691427299609525,0.480495341430556,-52.6871434915351
"W3-016",3139,4310.5,7069.5,4329,2327,7877.5,25712,0.218407292391207,0.463145135076557,-0.0325287091220073,0.526671208809439,-31.8827545509532
"W3-017",2866,4175,7505,4108,2118,8170,25721,0.243115579294484,0.498461268170384,-0.021347736323101,0.54989225500988,-24.8191317649776
"W3-018",3589.5,4956,7433.5,4760,2458,8097.5,27466.5,0.228470598784379,0.415024963275797,-0.0429322614658739,0.485243265017986,-37.5980175648278
"W3-019",4564,6021,7245.5,5585,3036,7894,29649,0.210083477204055,0.319733469181242,-0.0907099157237171,0.450247758153214,-67.3461216948082
"W3-020",4274.5,5618,7650.5,5367,3053,8305,28823.5,0.185026914657742,0.367509856464668,-0.0558678488696585,0.452247076361343,-46.8989633491227
"W3-021",2421,3905,7390,3821,1808,8074,24484,0.272864020826581,0.567855113566037,0.0115459542351662,0.581809051135537,-9.01740219305606
"W3-022",3985.5,5502.5,7596.5,5335,2876.5,8380,29853,0.224501718775574,0.377889425761666,-0.0773532947145582,0.481163022473302,-60.5436125859613
"W3-023",4180,6162.5,7735.5,5971.5,3102,8576.5,31953.5,0.235672478082661,0.37026216627717,-0.0927905599953943,0.479764149472991,-74.6450132369368
"W3-024",2863,4697,7650,4545,2150,8431,27879,0.276617866545924,0.51199665090386,-0.0337583054956052,0.5561273634631,-33.922924890421
"W3-025",4728,6653,7781,5908,3149,8380,31700,0.226712304577695,0.350016159997518,-0.0880603615690072,0.478054598697106,-70.8805170192437
"W3-026",3112,4695,7369,4594,2261,8145,26726,0.250262709611042,0.47254105135716,-0.0250772039605386,0.52106250007663,-26.546933245205
"W3-027",3658,4958,7385,4847,2683,8167,26919,0.208291714123895,0.398567020622252,-0.0231803843825048,0.469786990032618,-25.5097018042557
"W3-028",2177,3691,6970,3806,1854,7703,22688,0.260959836552407,0.544767449608647,0.0310591553917341,0.545898401064764,3.39908751022728
"W3-029",2074.5,3607.5,6705.5,3647,1655.5,7355,21990,0.280350581619254,0.581876870144423,0.0144586540144499,0.582607164530921,-4.18212467867579
"W3-030",2438,4242,7483.5,4172,1924.5,8247.5,26369.5,0.28239865445596,0.555177969454963,-0.0135257825552652,0.580803619463976,-21.7601697814331
"W3-031",3758,4940,6880,4739,2598,7527,25006,0.204318814905549,0.382681791302371,-0.0366628661498141,0.441620877496091,-29.7513356191374
"W3-032",3496.5,5227,7153,5090,2603,7934.5,27850,0.234639256239807,0.415159447751431,-0.0593716895760658,0.491093066698757,-48.147976375309
"W3-033",3280,4616,7111,4433,2222,7692,25310,0.24548007028261,0.457527001345358,-0.0369642165604337,0.517659036070935,-30.1765406613966
"W3-034",2670,4227.5,7010.5,4051,1925,7691.5,24646,0.260842958293083,0.523871338386975,-0.0159699026405815,0.557223075207493,-21.8912140240291
"W3-035",3536.5,5025.5,7107.5,4862.5,2434,7776,27559,0.243145223158058,0.420744972584379,-0.0648670562465893,0.503730149451644,-50.0805364367576
"W3-036",7660,9860,7816,8587,4795,7991,46052,0.145560540447541,0.147729279641822,-0.240188340772476,0.390930905426943,-218.325138590559
"W3-037",4292,5860.5,7307.5,5737,3129.5,8119.5,29174.5,0.203125504619073,0.33761767877094,-0.0793361131448901,0.429726156387261,-58.2733629534998
"W3-038",4404,6080,7359,5922,3304,8199,29345,0.195187453547429,0.310353687410153,-0.0719949821446754,0.404087648574943,-52.706621598062
"W3-039",4525.5,5887.5,7225.5,5788,3152,7940,27323,0.209776140859972,0.341346554175161,-0.0503039003466154,0.419620478964453,-38.9969882401355
"W3-040",4544.5,6124,7076,5874.5,3181.5,7793.5,27127,0.208764624421073,0.311745046013764,-0.0545324044271857,0.378801731845099,-40.6223738508264
"W3-041",4092,5886,7397,5811,3110,8234.5,29279,0.214670181414524,0.345991565221389,-0.0686098786494444,0.431206902133326,-53.4750799206178
"W3-042",2340,3883,7186,3988,1867,8014,25432,0.274201768138676,0.548345261323278,-0.0088907977117528,0.559068928163812,-19.3131570646881
"W3-043",3253,4843,7488,4782,2420,8232,26304,0.242766993753432,0.459325317947926,-0.00841057030284603,0.483920640832208,-18.188200269699
"W3-044",4472,5831,7566,5766,3163,8158,27918,0.20262218417807,0.318631304517342,-0.0349269426837924,0.369704723040548,-30.5970737224914
"W3-045",2726.5,4225.5,7364.5,4099,1980,7945.5,24883,0.261604441316263,0.509782839143927,-0.0135752690268713,0.54048360686596,-18.753341573693
"W3-046",4424,5953,8001,5592,3116,8447,28044,0.200152322832836,0.361958735609921,-0.0208157408050509,0.424724521527807,-25.4645618661663
"W3-047",3714,5087.5,7475.5,4989,2677,8166,26650.5,0.220203624066109,0.4139005995359,-0.0151187011513516,0.45416215037565,-21.6507250274173
"W3-048",2760,4330,7862,4261,2004,8333,25589,0.272140990557313,0.532694828008701,0.0168223736736667,0.545106840105579,-4.22161134286056
"W3-049",4058,6230.5,8759,5929,3068.5,9429,31143.5,0.23290845683957,0.415881333129051,-0.0177334164852448,0.461797298544674,-26.8179098492559
"W3-050",4765,6537,8739,6166,3354,9223,31440,0.205558797038232,0.373667324928062,-0.0204161492028402,0.433607712806279,-27.0285691276658
"W3-051",4044,5762.5,7734.5,5768.5,3006,8674,29157.5,0.243651349017917,0.379006377806286,-0.047803179801809,0.464803366240882,-40.5540104507461
"W3-052",3118,4536,7340,4432,2151,7859,25843,0.272082501223065,0.476235773206674,-0.0322641054861232,0.549090356424446,-29.4272291817229
"W3-053",3035,4891,7027,4776,2185,7753,26604,0.284355847192075,0.493988223375839,-0.0450774620910375,0.552683378770245,-37.6607450559018
"W3-054",5122,6712,7429,6231,3474,7988,32276,0.202925048743745,0.278140002078041,-0.133970828223746,0.432898803234693,-101.164344777961
"W3-055",3805,5211,6509,5038,2685,7167,26714,0.19217085853768,0.273941184439374,-0.106433935635949,0.413948032090869,-62.3494880942783
"W3-056",5286,6715,7805,6324,3444,8456,32488,0.191473853440405,0.307738768605305,-0.0997997215202362,0.453505785159645,-79.1220269661583
"W3-057",5308,6682.5,7161,6146.5,3368,7805.5,31452.5,0.204522068329093,0.245470369481856,-0.126710322350552,0.423218119568187,-94.1853478476521
"W3-058",3132,4843,7573,4767,2370,8257,27308.5,0.255109421490017,0.476629800513288,-0.0234707982442121,0.529484739094639,-27.5262704278262
"W3-059",4083,5475,7025,5063,2738,7727,27522,0.215873588174966,0.361029251639211,-0.0716577714920682,0.47773589597667,-51.0618062830591
"W3-060",3774.5,5466,7568.5,5248.5,2704,8241.5,29492.5,0.223615893706752,0.398164740269889,-0.068825772887378,0.510247923675725,-55.2977084751475
"W3-061",2036,3635,7322,3647,1647,8082,24245,0.284180085897125,0.597274835240828,0.017298157337973,0.604517435129059,-5.02144483642707
"W3-062",2620,4239.5,7722,4252,2118.5,8570,27146,0.247056289736636,0.515771890565155,-0.0111606780097175,0.550756274453364,-21.2464468887651
"W3-063",4619,6821,7935,6475,3218,8568,35963,0.249058028272382,0.357471558760652,-0.150534751431112,0.512796937280779,-119.459605293679
"W3-064",2857,4303,7424,4299,2190,8247,26100,0.235868706877069,0.496889220474431,-0.0165623957618611,0.53696546176808,-23.720469171747
"W3-065",3939,5310,7416,5254,2944,8249,27951,0.199101325578626,0.385109503592766,-0.0471574341165314,0.457999888329863,-39.5490282767505
"W3-066",3016,4815,7899,4860.5,2422,8795,28271,0.256187811596459,0.490702357744169,-0.0273419322207969,0.541231036674113,-32.4859394695773
"W3-067",2555,4067.5,7568,4015,1922.5,8305.5,25468.5,0.264872526555456,0.547326865219581,0.0104935664747355,0.572256872262405,-9.11640020049046
"W3-068",2705,4029,8035,4032,2004,8783,26225,0.255036646980842,0.536264457898057,0.0154604529802368,0.573857482495544,-6.16994239422812
"W3-069",3932,5128,7453,4957,2719,8047,27005,0.199561671472946,0.372283018561429,-0.0434663364785508,0.464380801306928,-34.5236840263846
"W3-070",4918,7041,8105,6599,3465,8728,32986,0.229080858952107,0.330171850682472,-0.0819110474493843,0.452754122529903,-68.8293523404523
"W3-071",3546.5,5409.5,8136,5257.5,2533.5,8887,29591.5,0.258206610481511,0.472761937598099,-0.0401141891943743,0.545507127865622,-39.3420478898887
"W3-072",3061.5,4478,7616.5,4521,2322,8439.5,26365,0.235881763051486,0.495918007853604,-0.00480590000712687,0.537081128709845,-17.7405562271141
"W3-073",2117.5,3906.5,7634.5,3905.5,1707,8541,27003,0.300144005145943,0.617469246785435,0.000248562538651553,0.634218326845587,-17.263227158234
"W3-074",3371,4719,7645,4592,2501,8423.5,27156,0.219440461980701,0.45096585639801,-0.00602148239536164,0.500201496970396,-17.435468594984
"W3-075",2550.5,4138,7807.5,3988,1962,8363.5,25903.5,0.264318493290655,0.551384237166001,0.00651873987758365,0.588070308205861,-12.4322366647561
"W3-076",2878.5,4459,8071,4328,2191,8819.5,26529,0.24082692540294,0.538747513385943,0.0150233793495138,0.561096494922952,-6.6560329781859
"W3-077",2603,4292,7340,4325,2059,8158,25152,0.261870982255942,0.524886298168849,0.000178406070249497,0.56146791162622,-13.2163292913519
"W3-078",3930,5550,8193.5,5547.5,2861,9105,30146.5,0.216162119458145,0.384604863568011,-0.0290957786992601,0.471477040177308,-31.5371496312409
"W3-079",4137,5754,8008,5606.5,2949.5,8899.5,29316,0.234307593225425,0.425553852994428,-0.0356682766600619,0.492541592306013,-36.244662402671
"W3-080",2213,3745,7367,3669,1646,8044,24879,0.28540857875025,0.598696927343346,0.0122355685881436,0.606647685243232,-8.33514479736554
"W3-081",2809,4716,7866,4693.5,2197,8707.5,28004,0.273621554730676,0.525045416657377,-0.0222613744448397,0.565683179208937,-29.2988062997091
"W3-082",4646,6488,8461,6359,3358,9429,34536,0.225644279750202,0.369939760511783,-0.085760629057319,0.469923454227576,-77.7846833540597
"W3-083",3744,5362,7705,5194,2614,8495,28357,0.246784796083711,0.425044686231633,-0.0494873694358414,0.504044354509237,-42.2314581839431
"W3-084",3299,5259,7685,5048,2396.5,8483,29212,0.270874188722684,0.472964115562502,-0.036317605023602,0.541723907173898,-38.1093369747514
"W3-085",3092.5,4908,7736,4790.5,2363,8480,27276.5,0.254923490493271,0.491475867632357,-0.0153733920049199,0.537697684242379,-23.256847521726
"W3-086",2577.5,3970.5,7379,3913,1890,8087,24398.5,0.25635889533889,0.551005932182383,0.0234757623199309,0.541316776569124,-1.34738386578935
"W3-087",4174.5,6014.5,7528.5,5859.5,3125,8333.5,29997,0.215125275619852,0.349719634440839,-0.0655602369435422,0.435396105983865,-52.7172484774532
"W3-088",4879,6532,7355,6342,3424,8311,30002,0.20880899436764,0.29318365925428,-0.0782827903346534,0.397592412417421,-57.1913223425199
"W3-089",3114,5091,7723,5050,2435,8588,28168,0.258210395634357,0.470825448615166,-0.0294440823949925,0.515737929215824,-32.1682356875471
"W3-090",4932,6711,7484,6534,3466,8443,30760.5,0.212402591210102,0.301213880177483,-0.0780080657013067,0.387700949527954,-61.28762998687
"W3-091",4599,6054,7169,5867.5,3182.5,8084.5,28000.5,0.216201457544818,0.317525015227813,-0.0660191440287604,0.387433316022206,-46.49133415038
"W3-092",5307.5,7357,7632.5,6696,3532,8127.5,30383,0.195026363865373,0.218288070826498,-0.0793624709988602,0.322688206093155,-59.1848584261267
"W3-093",7191.5,9707,7945.5,8350.5,4876,8336,33723.5,0.183871856525235,0.157712537303354,-0.131246929390658,0.309161420920913,-94.7201400228739
"W3-094",3791.5,5931,8376,5646.5,2711,8991.5,29879,0.272277295236519,0.453804975620177,-0.0287976325038432,0.487763576056548,-32.2099316625106
"W3-095",5365,7074,7945,6850,3946,8624,31811,0.191816839513065,0.278335229123982,-0.0645341058211345,0.358694530155068,-53.8674317956962
"W3-096",3184,4841,7940,4643,2234,8405,26225,0.265923438859334,0.513521310505714,0.0201135994911042,0.5305376807836,-1.8609991436705
"W3-097",2916.5,4922,8518.5,4801.5,2226,9239.5,27789.5,0.282744747627083,0.543134390451324,0.0133924345985301,0.553836981467028,-8.08085642203039
"W3-098",2742,4615,8272,4514,2063,9053,27498,0.280477343347885,0.563366198258898,0.0313446951993685,0.574461057258365,3.03973918922291
"W3-099",2414,4743,9356,4646,1908,10105,30556,0.329737647689955,0.627906530238328,0.0295367442606323,0.631468314203216,1.38321810753153
"W3-100",4654,6626,8930,6134,3187,9439,32329,0.232837766523015,0.408063909867683,-0.0154494756110334,0.475458725156802,-26.5340236228737
"W3-101",5647.5,7565,8815.5,7291,3967,9621,35237,0.203050790070607,0.305225562865372,-0.0758550379360286,0.416488109849832,-70.0295796078098
"W3-102",6754.5,8926,8644,8184.5,4584,9285,37495,0.191964700177067,0.224036399186624,-0.106243809816714,0.36250353121518,-94.523577833397
"W3-103",5116,7701,9135,7327,3563,9954,36768,0.255919831091594,0.36657379534191,-0.0823105262588668,0.471480725783691,-76.6931821073451
"W3-104",4662,6400,8739,6119.5,3104.5,9347,32787,0.237542255065044,0.392394931982672,-0.0332783517480413,0.476982178005332,-37.589760969271
"W3-105",5418,7428,8863,6909,3418,9529,35084,0.242579968694588,0.356950587980037,-0.0663271012301301,0.473093229269475,-60.6455912423271
"W3-106",4763,6467,8657,6181.5,3210,9413.5,31617,0.22566480803782,0.368228995203341,-0.063620044283234,0.446596353675969,-55.4453720958246
"W3-107",3886,6536,9337,6291,2890,10118,33533,0.284192090966615,0.477308559423409,-0.0341704320496975,0.522397257923648,-40.840043660736
"W3-108",6178.5,8118.5,8979.5,7275.5,3882.5,9469.5,35475,0.209725270086,0.278081240131819,-0.0803085890526196,0.410177053501495,-71.7577469772281
"W3-109",5565,7460,8853,6651,3636,9232,35813,0.206793603872893,0.321857909849538,-0.0928545380998287,0.436294563299869,-80.8343881764675
"W3-110",2545,4274,8625,4102,1901,9107,28499,0.266215645040483,0.586333254027213,0.00726113321161275,0.60016936498818,-12.1802738533527
"W3-111",3274,5058,8740,4927,2329,9482,29578,0.273587306339346,0.52381572394044,-0.00874070864352495,0.570158177964721,-21.5977543755164
"W3-112",3670.5,5310,8901.5,5208.5,2576,9686,30060.5,0.251128745208124,0.488257551505066,-0.00669271274270428,0.524547574361908,-20.0524626843592
"W3-113",3013,4835,8707,4741,2130.5,9523.5,29237.5,0.288349151323243,0.553345228962553,-0.00484224622296407,0.565962159906642,-18.3666084123566
"W3-114",3460,5023,8216.5,4970.5,2573.5,9110.5,28895.5,0.231282687503906,0.469345437776193,-0.0155272397160464,0.501148526199495,-23.6924465174835
"W3-115",4156,5617,8121,5415,2864,8915,28340,0.221037058741019,0.398098474426315,-0.0242657963721534,0.444212275652936,-25.2545380613612
"W3-116",3897,6004.5,8563,5728.5,2834.5,9244,31425,0.253117355245071,0.453605701106221,-0.0465443441580015,0.505136838493225,-46.1330705654845
"W3-117",2996,4910,8064,4824,2160,9000,28068,0.275456992125676,0.527640742408768,-0.00453669260204206,0.543261012448847,-17.7199433092706
"W3-118",3388.5,5299,8630.5,5082,2480,9265.5,30522.5,0.257572111639432,0.483753693463256,-0.0344535019722197,0.543246949568384,-37.4789713009372
